paper,word,n,total,tf,idf,tf_idf
https://journals.asm.org/doi/10.1128/aac.00018-22,arginine,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,article,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,bamboo,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,bedaquiline,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,bovis,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,calmette,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,cefoxitin,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,clog,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,compoundâ,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,conceptualization,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,condensing,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,depletes,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,employing,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,failsafe,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,filed,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,hotra,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,imipenem,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,inventors,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,kills,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,microsomes,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,nonmycobacterial,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,nontuberculosis,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,nrfâ,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,october,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,populated,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,prerequisite,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,provisionalâ,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,rifabutinâ,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,rifabution,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,supervision,1,548,0.0018248175182481751,3.4011973816621555,0.006206564565076926
https://journals.asm.org/doi/10.1128/aac.00018-22,combination,4,548,0.0072992700729927005,0.8362480242006185,0.00610400017664685
https://journals.asm.org/doi/10.1128/aac.00018-22,drugs,2,548,0.0036496350364963502,1.6094379124341003,0.005873860994285037
https://journals.asm.org/doi/10.1128/aac.00018-22,activity,6,548,0.010948905109489052,0.5108256237659907,0.005592981282109387
https://journals.asm.org/doi/10.1128/aac.00018-22,enzymes,3,548,0.005474452554744526,1.0033021088637848,0.005492529793049917
https://journals.asm.org/doi/10.1128/aac.00018-22,atcc,2,548,0.0036496350364963502,1.455287232606842,0.005311267272287744
https://journals.asm.org/doi/10.1128/aac.00018-22,broth,2,548,0.0036496350364963502,1.455287232606842,0.005311267272287744
https://journals.asm.org/doi/10.1128/aac.00018-22,clinically,2,548,0.0036496350364963502,1.455287232606842,0.005311267272287744
https://journals.asm.org/doi/10.1128/aac.00018-22,displayed,2,548,0.0036496350364963502,1.455287232606842,0.005311267272287744
https://journals.asm.org/doi/10.1128/aac.00018-22,activating,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,award,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,bridge,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,catabolic,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,drastic,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,editing,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,elongation,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,hinton,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,impede,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,liver,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,maximal,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,menaquinone,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,modify,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,patent,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,permeability,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,problematic,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,retains,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,rotating,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,translocation,1,548,0.0018248175182481751,2.70805020110221,0.004941697447266806
https://journals.asm.org/doi/10.1128/aac.00018-22,combined,2,548,0.0036496350364963502,1.3217558399823195,0.004823926423293137
https://journals.asm.org/doi/10.1128/aac.00018-22,formation,2,548,0.0036496350364963502,1.3217558399823195,0.004823926423293137
https://journals.asm.org/doi/10.1128/aac.00018-22,forms,2,548,0.0036496350364963502,1.3217558399823195,0.004823926423293137
https://journals.asm.org/doi/10.1128/aac.00018-22,cell,8,548,0.014598540145985401,0.31015492830383945,0.004527809172318824
https://journals.asm.org/doi/10.1128/aac.00018-22,compounds,2,548,0.0036496350364963502,1.2039728043259361,0.004394061329656701
https://journals.asm.org/doi/10.1128/aac.00018-22,diseases,2,548,0.0036496350364963502,1.2039728043259361,0.004394061329656701
https://journals.asm.org/doi/10.1128/aac.00018-22,reduction,2,548,0.0036496350364963502,1.2039728043259361,0.004394061329656701
https://journals.asm.org/doi/10.1128/aac.00018-22,approaches,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,bacteriostatic,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,compete,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,connected,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,cure,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,dehydrogenase,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,draft,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,emerged,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,funding,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,generates,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,inhibits,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,inside,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,marginal,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,mueller,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,naturally,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,polymorphism,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,proximity,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,rotation,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,vesicles,1,548,0.0018248175182481751,2.302585092994046,0.0042017976149526385
https://journals.asm.org/doi/10.1128/aac.00018-22,increased,4,548,0.0072992700729927005,0.5679840376059393,0.004145868887634593
https://journals.asm.org/doi/10.1128/aac.00018-22,medium,4,548,0.0072992700729927005,0.5679840376059393,0.004145868887634593
https://journals.asm.org/doi/10.1128/aac.00018-22,gram,2,548,0.0036496350364963502,1.0986122886681098,0.004009533900248575
https://journals.asm.org/doi/10.1128/aac.00018-22,acceptor,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,affecting,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,biofilm,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,catalytic,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,cation,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,competitive,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,deficient,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,determinant,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,flux,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,inhibitory,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,investigation,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,neutralize,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,opportunistic,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,repertoire,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,salt,1,548,0.0018248175182481751,2.0149030205422647,0.003676830329456687
https://journals.asm.org/doi/10.1128/aac.00018-22,caused,2,548,0.0036496350364963502,1.0033021088637848,0.0036616865286999444
https://journals.asm.org/doi/10.1128/aac.00018-22,treatment,3,548,0.005474452554744526,0.6286086594223741,0.0034412882815093473
https://journals.asm.org/doi/10.1128/aac.00018-22,infections,2,548,0.0036496350364963502,0.9162907318741551,0.0033441267586647996
https://journals.asm.org/doi/10.1128/aac.00018-22,process,2,548,0.0036496350364963502,0.9162907318741551,0.0033441267586647996
https://journals.asm.org/doi/10.1128/aac.00018-22,antibiotic,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,aspartate,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,aureus,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,central,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,chain,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,consists,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,fast,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,inserted,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,original,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,requires,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,retained,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,staphylococcus,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,treat,1,548,0.0018248175182481751,1.791759469228055,0.003269634067934407
https://journals.asm.org/doi/10.1128/aac.00018-22,determined,4,548,0.0072992700729927005,0.4054651081081644,0.0029595993292566743
https://journals.asm.org/doi/10.1128/aac.00018-22,acquisition,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,adjusted,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,attractive,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,derivative,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,device,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,discovery,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,organism,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,polymerase,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,respiratory,1,548,0.0018248175182481751,1.6094379124341003,0.0029369304971425185
https://journals.asm.org/doi/10.1128/aac.00018-22,measured,2,548,0.0036496350364963502,0.7621400520468967,0.0027815330366675064
https://journals.asm.org/doi/10.1128/aac.00018-22,combinations,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,difficult,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,domain,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,energy,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,half,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,occurring,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,pipeline,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,poorly,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,proposed,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,residue,1,548,0.0018248175182481751,1.455287232606842,0.002655633636143872
https://journals.asm.org/doi/10.1128/aac.00018-22,revealed,2,548,0.0036496350364963502,0.6931471805599453,0.0025297342356202382
https://journals.asm.org/doi/10.1128/aac.00018-22,type,3,548,0.005474452554744526,0.4567584024957149,0.002500502203443695
https://journals.asm.org/doi/10.1128/aac.00018-22,efficacy,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,induction,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,intracellular,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,mouse,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,numerous,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,potent,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,processes,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,transport,1,548,0.0018248175182481751,1.3217558399823195,0.0024119632116465684
https://journals.asm.org/doi/10.1128/aac.00018-22,active,2,548,0.0036496350364963502,0.6286086594223741,0.002294192187672898
https://journals.asm.org/doi/10.1128/aac.00018-22,values,2,548,0.0036496350364963502,0.6286086594223741,0.002294192187672898
https://journals.asm.org/doi/10.1128/aac.00018-22,similar,3,548,0.005474452554744526,0.4054651081081644,0.0022196994969425057
https://journals.asm.org/doi/10.1128/aac.00018-22,acids,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,bacterium,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,evaluated,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,features,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,finally,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,foundation,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,growing,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,isolate,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,represents,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,residues,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,spectrum,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,strategy,1,548,0.0018248175182481751,1.2039728043259361,0.0021970306648283503
https://journals.asm.org/doi/10.1128/aac.00018-22,comparable,1,548,0.0018248175182481751,1.0986122886681098,0.0020047669501242877
https://journals.asm.org/doi/10.1128/aac.00018-22,formed,1,548,0.0018248175182481751,1.0986122886681098,0.0020047669501242877
https://journals.asm.org/doi/10.1128/aac.00018-22,membrane,1,548,0.0018248175182481751,1.0986122886681098,0.0020047669501242877
https://journals.asm.org/doi/10.1128/aac.00018-22,metabolic,1,548,0.0018248175182481751,1.0986122886681098,0.0020047669501242877
